Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-03-28,NO,Norway,EURO,298,4100,2,14
2020-03-29,NO,Norway,EURO,262,4362,2,16
2020-03-30,NO,Norway,EURO,166,4528,4,20
2020-03-31,NO,Norway,EURO,106,4634,2,22
2020-04-01,NO,Norway,EURO,264,4898,4,26
2020-04-02,NO,Norway,EURO,208,5106,2,28
2020-04-03,NO,Norway,EURO,198,5304,4,32
2020-04-04,NO,Norway,EURO,198,5502,10,42
2020-04-05,NO,Norway,EURO,164,5666,2,44
2020-04-06,NO,Norway,EURO,88,5754,6,50
2020-04-07,NO,Norway,EURO,72,5826,8,58
2020-04-08,NO,Norway,EURO,159,5985,1,59
2020-04-09,NO,Norway,EURO,140,6125,10,69
2020-04-10,NO,Norway,EURO,106,6231,11,80
2020-04-11,NO,Norway,EURO,103,6334,8,88
2020-04-12,NO,Norway,EURO,68,6402,4,92
2020-04-13,NO,Norway,EURO,110,6512,6,98
2020-04-14,NO,Norway,EURO,76,6588,5,103
2020-04-15,NO,Norway,EURO,77,6665,11,114
2020-04-16,NO,Norway,EURO,122,6787,13,127
2020-04-17,NO,Norway,EURO,103,6890,3,130
2020-04-18,NO,Norway,EURO,80,6970,6,136
2020-04-19,NO,Norway,EURO,108,7078,0,136
2020-04-20,NO,Norway,EURO,49,7127,12,148
2020-04-21,NO,Norway,EURO,36,7163,6,154
2020-04-22,NO,Norway,EURO,84,7247,0,154
2020-04-23,NO,Norway,EURO,78,7325,9,163
2020-04-24,NO,Norway,EURO,77,7402,6,169
2020-04-25,NO,Norway,EURO,69,7471,11,180
2020-04-26,NO,Norway,EURO,53,7524,11,191
2020-04-27,NO,Norway,EURO,25,7549,2,193
2020-04-28,NO,Norway,EURO,37,7586,0,193
2020-04-29,NO,Norway,EURO,71,7657,0,193
2020-04-30,NO,Norway,EURO,50,7707,2,195
2020-05-01,NO,Norway,EURO,39,7746,7,202
2020-05-02,NO,Norway,EURO,39,7785,2,204
2020-05-03,NO,Norway,EURO,43,7828,0,204
2020-05-04,NO,Norway,EURO,23,7851,0,204
2020-05-05,NO,Norway,EURO,44,7895,4,208
2020-05-06,NO,Norway,EURO,45,7940,0,208
2020-05-07,NO,Norway,EURO,44,7984,1,209
2020-05-08,NO,Norway,EURO,39,8023,0,209
2020-05-09,NO,Norway,EURO,29,8052,0,209
2020-05-10,NO,Norway,EURO,42,8094,4,213
2020-05-11,NO,Norway,EURO,11,8105,0,213
2020-05-12,NO,Norway,EURO,12,8117,4,217
2020-05-13,NO,Norway,EURO,25,8142,7,224
2020-05-14,NO,Norway,EURO,19,8161,4,228
2020-05-15,NO,Norway,EURO,19,8180,1,229
2020-05-16,NO,Norway,EURO,24,8204,3,232
2020-05-17,NO,Norway,EURO,23,8227,0,232
2020-05-18,NO,Norway,EURO,13,8240,0,232
2020-05-19,NO,Norway,EURO,4,8244,0,232
2020-05-20,NO,Norway,EURO,17,8261,1,233
2020-05-21,NO,Norway,EURO,20,8281,0,233
2020-05-22,NO,Norway,EURO,19,8300,1,234
2020-05-23,NO,Norway,EURO,14,8314,0,234
2020-05-24,NO,Norway,EURO,26,8340,1,235
2020-05-25,NO,Norway,EURO,6,8346,0,235
2020-05-26,NO,Norway,EURO,6,8352,0,235
2020-05-27,NO,Norway,EURO,18,8370,0,235
2020-05-28,NO,Norway,EURO,12,8382,0,235
2020-05-29,NO,Norway,EURO,18,8400,0,235
2020-05-30,NO,Norway,EURO,16,8416,1,236
2020-05-31,NO,Norway,EURO,16,8432,0,236
2020-06-01,NO,Norway,EURO,0,8432,0,236
2020-06-02,NO,Norway,EURO,6,8438,0,236
2020-06-03,NO,Norway,EURO,7,8445,0,236
2020-06-04,NO,Norway,EURO,31,8476,1,237
2020-06-05,NO,Norway,EURO,12,8488,0,237
2020-06-06,NO,Norway,EURO,17,8505,1,238
2020-06-07,NO,Norway,EURO,30,8535,0,238
2020-06-08,NO,Norway,EURO,8,8543,0,238
2020-06-09,NO,Norway,EURO,9,8552,0,238
2020-06-10,NO,Norway,EURO,19,8571,1,239
2020-06-11,NO,Norway,EURO,13,8584,0,239
2020-06-12,NO,Norway,EURO,14,8598,0,239
2020-06-13,NO,Norway,EURO,11,8609,3,242
2020-06-14,NO,Norway,EURO,13,8622,0,242
2020-06-15,NO,Norway,EURO,7,8629,0,242
2020-06-16,NO,Norway,EURO,6,8635,0,242
2020-06-17,NO,Norway,EURO,18,8653,0,242
2020-06-18,NO,Norway,EURO,36,8689,0,242
2020-06-19,NO,Norway,EURO,15,8704,1,243
2020-06-20,NO,Norway,EURO,13,8717,1,244
2020-06-21,NO,Norway,EURO,18,8735,0,244
2020-06-22,NO,Norway,EURO,6,8741,0,244
2020-06-23,NO,Norway,EURO,4,8745,0,244
2020-06-24,NO,Norway,EURO,28,8773,4,248
2020-06-25,NO,Norway,EURO,13,8786,0,248
2020-06-26,NO,Norway,EURO,21,8807,1,249
2020-06-27,NO,Norway,EURO,17,8824,0,249
2020-06-28,NO,Norway,EURO,22,8846,0,249
2020-06-29,NO,Norway,EURO,10,8856,0,249
2020-06-30,NO,Norway,EURO,1,8857,0,249
2020-07-01,NO,Norway,EURO,26,8883,0,249
2020-07-02,NO,Norway,EURO,11,8894,1,250
2020-07-03,NO,Norway,EURO,8,8902,1,251
2020-07-04,NO,Norway,EURO,9,8911,0,251
2020-07-05,NO,Norway,EURO,10,8921,0,251
2020-07-06,NO,Norway,EURO,2,8923,0,251
2020-07-07,NO,Norway,EURO,1,8924,0,251
2020-07-08,NO,Norway,EURO,14,8938,0,251
2020-07-09,NO,Norway,EURO,10,8948,0,251
2020-07-10,NO,Norway,EURO,11,8959,0,251
2020-07-11,NO,Norway,EURO,8,8967,1,252
2020-07-12,NO,Norway,EURO,13,8980,0,252
2020-07-13,NO,Norway,EURO,4,8984,0,252
2020-07-14,NO,Norway,EURO,5,8989,0,252
2020-07-15,NO,Norway,EURO,19,9008,1,253
2020-07-16,NO,Norway,EURO,8,9016,0,253
2020-07-17,NO,Norway,EURO,6,9022,0,253
2020-07-18,NO,Norway,EURO,4,9026,1,254
2020-07-19,NO,Norway,EURO,12,9038,1,255
2020-07-20,NO,Norway,EURO,1,9039,0,255
2020-07-21,NO,Norway,EURO,3,9042,0,255
2020-07-22,NO,Norway,EURO,21,9063,0,255
2020-07-23,NO,Norway,EURO,6,9069,0,255
2020-07-24,NO,Norway,EURO,22,9091,0,255
2020-07-25,NO,Norway,EURO,6,9097,0,255
2020-07-26,NO,Norway,EURO,24,9121,0,255
2020-07-27,NO,Norway,EURO,6,9127,0,255
2020-07-28,NO,Norway,EURO,9,9136,0,255
2020-07-29,NO,Norway,EURO,24,9160,0,255
2020-07-30,NO,Norway,EURO,16,9176,0,255
2020-07-31,NO,Norway,EURO,37,9213,0,255
2020-08-01,NO,Norway,EURO,23,9236,0,255
2020-08-02,NO,Norway,EURO,72,9308,0,255
2020-08-03,NO,Norway,EURO,14,9322,0,255
2020-08-04,NO,Norway,EURO,13,9335,0,255
2020-08-05,NO,Norway,EURO,38,9373,1,256
2020-08-06,NO,Norway,EURO,40,9413,0,256
2020-08-07,NO,Norway,EURO,66,9479,0,256
2020-08-08,NO,Norway,EURO,79,9558,0,256
2020-08-09,NO,Norway,EURO,80,9638,0,256
2020-08-10,NO,Norway,EURO,35,9673,0,256
2020-08-11,NO,Norway,EURO,34,9707,0,256
2020-08-12,NO,Norway,EURO,63,9770,0,256
2020-08-13,NO,Norway,EURO,43,9813,0,256
2020-08-14,NO,Norway,EURO,63,9876,0,256
2020-08-15,NO,Norway,EURO,54,9930,1,257
2020-08-16,NO,Norway,EURO,76,10006,4,261
2020-08-17,NO,Norway,EURO,44,10050,0,261
2020-08-18,NO,Norway,EURO,27,10077,0,261
2020-08-19,NO,Norway,EURO,74,10151,0,261
2020-08-20,NO,Norway,EURO,58,10209,1,262
2020-08-21,NO,Norway,EURO,60,10269,0,262
2020-08-22,NO,Norway,EURO,51,10320,2,264
2020-08-23,NO,Norway,EURO,53,10373,0,264
2020-08-24,NO,Norway,EURO,45,10418,0,264
2020-08-25,NO,Norway,EURO,19,10437,0,264
2020-08-26,NO,Norway,EURO,67,10504,0,264
2020-08-27,NO,Norway,EURO,42,10546,0,264
2020-08-28,NO,Norway,EURO,40,10586,0,264
2020-08-29,NO,Norway,EURO,52,10638,0,264
2020-08-30,NO,Norway,EURO,84,10722,0,264
2020-08-31,NO,Norway,EURO,42,10764,0,264
2020-09-01,NO,Norway,EURO,50,10814,0,264
2020-09-02,NO,Norway,EURO,148,10962,0,264
2020-09-03,NO,Norway,EURO,115,11077,0,264
2020-09-04,NO,Norway,EURO,101,11178,0,264
2020-09-05,NO,Norway,EURO,125,11303,0,264
2020-09-06,NO,Norway,EURO,119,11422,0,264
2020-09-07,NO,Norway,EURO,73,11495,0,264
2020-09-08,NO,Norway,EURO,60,11555,0,264
2020-09-09,NO,Norway,EURO,132,11687,0,264
2020-09-10,NO,Norway,EURO,113,11800,0,264
2020-09-11,NO,Norway,EURO,124,11924,0,264
2020-09-12,NO,Norway,EURO,132,12056,1,265
2020-09-13,NO,Norway,EURO,119,12175,0,265
2020-09-14,NO,Norway,EURO,67,12242,0,265
2020-09-15,NO,Norway,EURO,78,12320,0,265
2020-09-16,NO,Norway,EURO,104,12424,0,265
2020-09-17,NO,Norway,EURO,133,12557,0,265
2020-09-18,NO,Norway,EURO,137,12694,0,265
2020-09-19,NO,Norway,EURO,117,12811,1,266
2020-09-20,NO,Norway,EURO,94,12905,1,267
2020-09-21,NO,Norway,EURO,58,12963,0,267
2020-09-22,NO,Norway,EURO,77,13040,0,267
2020-09-23,NO,Norway,EURO,163,13203,0,267
2020-09-24,NO,Norway,EURO,101,13304,0,267
2020-09-25,NO,Norway,EURO,143,13447,0,267
2020-09-26,NO,Norway,EURO,133,13580,3,270
2020-09-27,NO,Norway,EURO,130,13710,0,270
2020-09-28,NO,Norway,EURO,63,13773,0,270
2020-09-29,NO,Norway,EURO,54,13827,0,270
2020-09-30,NO,Norway,EURO,124,13951,4,274
2020-10-01,NO,Norway,EURO,110,14061,0,274
2020-10-02,NO,Norway,EURO,120,14181,0,274
2020-10-03,NO,Norway,EURO,131,14312,0,274
2020-10-04,NO,Norway,EURO,134,14446,1,275
2020-10-05,NO,Norway,EURO,110,14556,0,275
2020-10-06,NO,Norway,EURO,89,14645,0,275
2020-10-07,NO,Norway,EURO,209,14854,0,275
2020-10-08,NO,Norway,EURO,198,15052,0,275
2020-10-09,NO,Norway,EURO,199,15251,0,275
2020-10-10,NO,Norway,EURO,168,15419,0,275
2020-10-11,NO,Norway,EURO,141,15560,0,275
2020-10-12,NO,Norway,EURO,65,15625,0,275
2020-10-13,NO,Norway,EURO,78,15703,0,275
2020-10-14,NO,Norway,EURO,167,15870,1,276
2020-10-15,NO,Norway,EURO,155,16025,1,277
2020-10-16,NO,Norway,EURO,162,16187,0,277
2020-10-17,NO,Norway,EURO,141,16328,1,278
2020-10-18,NO,Norway,EURO,137,16465,0,278
2020-10-19,NO,Norway,EURO,88,16553,0,278
2020-10-20,NO,Norway,EURO,93,16646,0,278
2020-10-21,NO,Norway,EURO,219,16865,0,278
2020-10-22,NO,Norway,EURO,183,17048,0,278
2020-10-23,NO,Norway,EURO,221,17269,1,279
2020-10-24,NO,Norway,EURO,285,17554,0,279
2020-10-25,NO,Norway,EURO,368,17922,0,279
2020-10-26,NO,Norway,EURO,231,18153,0,279
2020-10-27,NO,Norway,EURO,202,18355,0,279
2020-10-28,NO,Norway,EURO,487,18842,0,279
2020-10-29,NO,Norway,EURO,391,19233,1,280
2020-10-30,NO,Norway,EURO,515,19748,0,280
2020-10-31,NO,Norway,EURO,431,20179,1,281
2020-11-01,NO,Norway,EURO,617,20796,1,282
2020-11-02,NO,Norway,EURO,385,21181,0,282
2020-11-03,NO,Norway,EURO,323,21504,0,282
2020-11-04,NO,Norway,EURO,647,22151,0,282
2020-11-05,NO,Norway,EURO,683,22834,0,282
2020-11-06,NO,Norway,EURO,690,23524,0,282
2020-11-07,NO,Norway,EURO,602,24126,2,284
2020-11-08,NO,Norway,EURO,650,24776,1,285
2020-11-09,NO,Norway,EURO,388,25164,0,285
2020-11-10,NO,Norway,EURO,385,25549,0,285
2020-11-11,NO,Norway,EURO,707,26256,0,285
2020-11-12,NO,Norway,EURO,603,26859,0,285
2020-11-13,NO,Norway,EURO,662,27521,0,285
2020-11-14,NO,Norway,EURO,637,28158,6,291
2020-11-15,NO,Norway,EURO,697,28855,3,294
2020-11-16,NO,Norway,EURO,379,29234,0,294
2020-11-17,NO,Norway,EURO,405,29639,0,294
2020-11-18,NO,Norway,EURO,722,30361,0,294
2020-11-19,NO,Norway,EURO,635,30996,4,298
2020-11-20,NO,Norway,EURO,652,31648,1,299
2020-11-21,NO,Norway,EURO,564,32212,6,305
2020-11-22,NO,Norway,EURO,519,32731,1,306
2020-11-23,NO,Norway,EURO,288,33019,0,306
2020-11-24,NO,Norway,EURO,279,33298,0,306
2020-11-25,NO,Norway,EURO,610,33908,5,311
2020-11-26,NO,Norway,EURO,415,34323,3,314
2020-11-27,NO,Norway,EURO,513,34836,2,316
2020-11-28,NO,Norway,EURO,477,35313,0,316
2020-11-29,NO,Norway,EURO,447,35760,12,328
2020-11-30,NO,Norway,EURO,236,35996,0,328
2020-12-01,NO,Norway,EURO,228,36224,0,328
2020-12-02,NO,Norway,EURO,448,36672,4,332
2020-12-03,NO,Norway,EURO,362,37034,2,334
2020-12-04,NO,Norway,EURO,420,37454,17,351
2020-12-05,NO,Norway,EURO,400,37854,2,353
2020-12-06,NO,Norway,EURO,382,38236,1,354
2020-12-07,NO,Norway,EURO,252,38488,0,354
2020-12-08,NO,Norway,EURO,262,38750,0,354
2020-12-09,NO,Norway,EURO,500,39250,5,359
2020-12-10,NO,Norway,EURO,392,39642,2,361
2020-12-11,NO,Norway,EURO,453,40095,0,361
2020-12-12,NO,Norway,EURO,435,40530,21,382
2020-12-13,NO,Norway,EURO,403,40933,5,387
2020-12-14,NO,Norway,EURO,256,41189,0,387
2020-12-15,NO,Norway,EURO,285,41474,0,387
2020-12-16,NO,Norway,EURO,544,42018,6,393
2020-12-17,NO,Norway,EURO,440,42458,2,395
2020-12-18,NO,Norway,EURO,450,42908,7,402
2020-12-19,NO,Norway,EURO,431,43339,2,404
2020-12-20,NO,Norway,EURO,475,43814,0,404
2020-12-21,NO,Norway,EURO,309,44123,0,404
2020-12-22,NO,Norway,EURO,299,44422,0,404
2020-12-23,NO,Norway,EURO,621,45043,1,405
2020-12-24,NO,Norway,EURO,560,45603,0,405
2020-12-25,NO,Norway,EURO,587,46190,16,421
2020-12-26,NO,Norway,EURO,292,46482,0,421
2020-12-27,NO,Norway,EURO,293,46775,0,421
2020-12-28,NO,Norway,EURO,466,47241,0,421
2020-12-29,NO,Norway,EURO,425,47666,0,421
2020-12-30,NO,Norway,EURO,778,48444,8,429
2020-12-31,NO,Norway,EURO,699,49143,4,433
2021-01-01,NO,Norway,EURO,639,49782,3,436
2021-01-02,NO,Norway,EURO,434,50216,0,436
2021-01-03,NO,Norway,EURO,346,50562,0,436
2021-01-04,NO,Norway,EURO,526,51088,0,436
2021-01-05,NO,Norway,EURO,447,51535,0,436
2021-01-06,NO,Norway,EURO,938,52473,13,449
2021-01-07,NO,Norway,EURO,795,53268,3,452
2021-01-08,NO,Norway,EURO,710,53978,14,466
2021-01-09,NO,Norway,EURO,739,54717,1,467
2021-01-10,NO,Norway,EURO,651,55368,4,471
2021-01-11,NO,Norway,EURO,414,55782,0,471
2021-01-12,NO,Norway,EURO,435,56217,7,478
2021-01-13,NO,Norway,EURO,639,56856,4,482
2021-01-14,NO,Norway,EURO,563,57419,27,509
2021-01-15,NO,Norway,EURO,462,57881,2,511
2021-01-16,NO,Norway,EURO,454,58335,6,517
2021-01-17,NO,Norway,EURO,398,58733,0,517
2021-01-18,NO,Norway,EURO,267,59000,0,517
2021-01-19,NO,Norway,EURO,226,59226,0,517
2021-01-20,NO,Norway,EURO,446,59672,4,521
2021-01-21,NO,Norway,EURO,342,60014,4,525
2021-01-22,NO,Norway,EURO,355,60369,18,543
2021-01-23,NO,Norway,EURO,346,60715,1,544
2021-01-24,NO,Norway,EURO,331,61046,0,544
2021-01-25,NO,Norway,EURO,212,61258,0,544
2021-01-26,NO,Norway,EURO,189,61447,0,544
2021-01-27,NO,Norway,EURO,387,61834,4,548
2021-01-28,NO,Norway,EURO,276,62110,2,550
2021-01-29,NO,Norway,EURO,344,62454,6,556
2021-01-30,NO,Norway,EURO,285,62739,1,557
2021-01-31,NO,Norway,EURO,295,63034,6,563
2021-02-01,NO,Norway,EURO,175,63209,0,563
2021-02-02,NO,Norway,EURO,183,63392,0,563
2021-02-03,NO,Norway,EURO,319,63711,4,567
2021-02-04,NO,Norway,EURO,294,64005,1,568
2021-02-05,NO,Norway,EURO,325,64330,6,574
2021-02-06,NO,Norway,EURO,253,64583,8,582
2021-02-07,NO,Norway,EURO,288,64871,0,582
2021-02-08,NO,Norway,EURO,198,65069,0,582
2021-02-09,NO,Norway,EURO,167,65236,0,582
2021-02-10,NO,Norway,EURO,301,65537,0,582
2021-02-11,NO,Norway,EURO,270,65807,1,583
2021-02-12,NO,Norway,EURO,310,66117,9,592
2021-02-13,NO,Norway,EURO,262,66379,0,592
2021-02-14,NO,Norway,EURO,247,66626,0,592
2021-02-15,NO,Norway,EURO,185,66811,0,592
2021-02-16,NO,Norway,EURO,160,66971,0,592
2021-02-17,NO,Norway,EURO,332,67303,1,593
2021-02-18,NO,Norway,EURO,305,67608,0,593
2021-02-19,NO,Norway,EURO,320,67928,14,607
2021-02-20,NO,Norway,EURO,302,68230,0,607
2021-02-21,NO,Norway,EURO,338,68568,0,607
2021-02-22,NO,Norway,EURO,216,68784,0,607
2021-02-23,NO,Norway,EURO,221,69005,0,607
2021-02-24,NO,Norway,EURO,411,69416,1,608
2021-02-25,NO,Norway,EURO,445,69861,0,608
2021-02-26,NO,Norway,EURO,461,70322,12,620
2021-02-27,NO,Norway,EURO,527,70849,0,620
2021-02-28,NO,Norway,EURO,493,71342,2,622
2021-03-01,NO,Norway,EURO,381,71723,0,622
2021-03-02,NO,Norway,EURO,392,72115,0,622
2021-03-03,NO,Norway,EURO,552,72667,1,623
2021-03-04,NO,Norway,EURO,639,73306,0,623
2021-03-05,NO,Norway,EURO,658,73964,9,632
2021-03-06,NO,Norway,EURO,601,74565,0,632
2021-03-07,NO,Norway,EURO,703,75268,0,632
2021-03-08,NO,Norway,EURO,465,75733,0,632
2021-03-09,NO,Norway,EURO,572,76305,0,632
2021-03-10,NO,Norway,EURO,846,77151,0,632
2021-03-11,NO,Norway,EURO,798,77949,0,632
2021-03-12,NO,Norway,EURO,856,78805,6,638
2021-03-13,NO,Norway,EURO,780,79585,1,639
2021-03-14,NO,Norway,EURO,950,80535,0,639
2021-03-15,NO,Norway,EURO,737,81272,0,639
2021-03-16,NO,Norway,EURO,698,81970,0,639
2021-03-17,NO,Norway,EURO,1107,83077,1,640
2021-03-18,NO,Norway,EURO,1007,84084,1,641
2021-03-19,NO,Norway,EURO,1058,85142,7,648
2021-03-20,NO,Norway,EURO,1044,86186,0,648
2021-03-21,NO,Norway,EURO,1001,87187,0,648
2021-03-22,NO,Norway,EURO,709,87896,0,648
2021-03-23,NO,Norway,EURO,649,88545,0,648
2021-03-24,NO,Norway,EURO,1107,89652,1,649
2021-03-25,NO,Norway,EURO,967,90619,0,649
2021-03-26,NO,Norway,EURO,1001,91620,7,656
2021-03-27,NO,Norway,EURO,871,92491,0,656
2021-03-28,NO,Norway,EURO,895,93386,0,656
2021-03-29,NO,Norway,EURO,602,93988,0,656
2021-03-30,NO,Norway,EURO,477,94465,0,656
2021-03-31,NO,Norway,EURO,865,95330,4,660
2021-04-01,NO,Norway,EURO,849,96179,1,661
2021-04-02,NO,Norway,EURO,806,96985,12,673
2021-04-03,NO,Norway,EURO,624,97609,0,673
2021-04-04,NO,Norway,EURO,699,98308,0,673
2021-04-05,NO,Norway,EURO,612,98920,0,673
2021-04-06,NO,Norway,EURO,653,99573,0,673
2021-04-07,NO,Norway,EURO,715,100288,3,676
2021-04-08,NO,Norway,EURO,888,101176,1,677
2021-04-09,NO,Norway,EURO,848,102024,6,683
2021-04-10,NO,Norway,EURO,770,102794,1,684
2021-04-11,NO,Norway,EURO,712,103506,0,684
2021-04-12,NO,Norway,EURO,496,104002,0,684
2021-04-13,NO,Norway,EURO,396,104398,0,684
2021-04-14,NO,Norway,EURO,738,105136,3,687
2021-04-15,NO,Norway,EURO,595,105731,1,688
2021-04-16,NO,Norway,EURO,601,106332,18,706
2021-04-17,NO,Norway,EURO,549,106881,1,707
2021-04-18,NO,Norway,EURO,579,107460,1,708
2021-04-19,NO,Norway,EURO,331,107791,0,708
2021-04-20,NO,Norway,EURO,346,108137,0,708
2021-04-21,NO,Norway,EURO,575,108712,1,709
2021-04-22,NO,Norway,EURO,532,109244,0,709
2021-04-23,NO,Norway,EURO,538,109782,25,734
2021-04-24,NO,Norway,EURO,463,110245,1,735
2021-04-25,NO,Norway,EURO,510,110755,1,736
2021-04-26,NO,Norway,EURO,287,111042,0,736
2021-04-27,NO,Norway,EURO,317,111359,0,736
2021-04-28,NO,Norway,EURO,502,111861,1,737
2021-04-29,NO,Norway,EURO,481,112342,0,737
2021-04-30,NO,Norway,EURO,419,112761,16,753
2021-05-01,NO,Norway,EURO,414,113175,1,754
2021-05-02,NO,Norway,EURO,441,113616,2,756
2021-05-03,NO,Norway,EURO,251,113867,0,756
2021-05-04,NO,Norway,EURO,296,114163,0,756
2021-05-05,NO,Norway,EURO,511,114674,1,757
2021-05-06,NO,Norway,EURO,463,115137,0,757
2021-05-07,NO,Norway,EURO,495,115632,10,767
2021-05-08,NO,Norway,EURO,509,116141,0,767
2021-05-09,NO,Norway,EURO,438,116579,0,767
2021-05-10,NO,Norway,EURO,352,116931,0,767
2021-05-11,NO,Norway,EURO,352,117283,0,767
2021-05-12,NO,Norway,EURO,524,117807,0,767
2021-05-13,NO,Norway,EURO,427,118234,1,768
2021-05-14,NO,Norway,EURO,380,118614,6,774
2021-05-15,NO,Norway,EURO,298,118912,0,774
2021-05-16,NO,Norway,EURO,415,119327,0,774
2021-05-17,NO,Norway,EURO,240,119567,0,774
2021-05-18,NO,Norway,EURO,280,119847,0,774
2021-05-19,NO,Norway,EURO,183,120030,0,774
2021-05-20,NO,Norway,EURO,542,120572,0,774
2021-05-21,NO,Norway,EURO,541,121113,7,781
2021-05-22,NO,Norway,EURO,603,121716,0,781
2021-05-23,NO,Norway,EURO,668,122384,0,781
2021-05-24,NO,Norway,EURO,352,122736,0,781
2021-05-25,NO,Norway,EURO,338,123074,0,781
2021-05-26,NO,Norway,EURO,383,123457,1,782
2021-05-27,NO,Norway,EURO,428,123885,0,782
2021-05-28,NO,Norway,EURO,363,124248,1,783
2021-05-29,NO,Norway,EURO,384,124632,0,783
2021-05-30,NO,Norway,EURO,347,124979,0,783
2021-05-31,NO,Norway,EURO,199,125178,0,783
2021-06-01,NO,Norway,EURO,185,125363,0,783
2021-06-02,NO,Norway,EURO,344,125707,0,783
2021-06-03,NO,Norway,EURO,387,126094,0,783
2021-06-04,NO,Norway,EURO,293,126387,1,784
2021-06-05,NO,Norway,EURO,282,126669,0,784
2021-06-06,NO,Norway,EURO,262,126931,0,784
2021-06-07,NO,Norway,EURO,145,127076,0,784
2021-06-08,NO,Norway,EURO,151,127227,0,784
2021-06-09,NO,Norway,EURO,203,127430,0,784
2021-06-10,NO,Norway,EURO,213,127643,1,785
2021-06-11,NO,Norway,EURO,207,127850,4,789
2021-06-12,NO,Norway,EURO,202,128052,0,789
2021-06-13,NO,Norway,EURO,155,128207,0,789
2021-06-14,NO,Norway,EURO,129,128336,0,789
2021-06-15,NO,Norway,EURO,111,128447,0,789
2021-06-16,NO,Norway,EURO,208,128655,0,789
2021-06-17,NO,Norway,EURO,195,128850,0,789
2021-06-18,NO,Norway,EURO,215,129065,1,790
2021-06-19,NO,Norway,EURO,197,129262,0,790
2021-06-20,NO,Norway,EURO,171,129433,0,790
2021-06-21,NO,Norway,EURO,153,129586,0,790
2021-06-22,NO,Norway,EURO,115,129701,0,790
2021-06-23,NO,Norway,EURO,205,129906,0,790
2021-06-24,NO,Norway,EURO,266,130172,0,790
2021-06-25,NO,Norway,EURO,239,130411,2,792
2021-06-26,NO,Norway,EURO,174,130585,0,792
2021-06-27,NO,Norway,EURO,175,130760,0,792
2021-06-28,NO,Norway,EURO,106,130866,0,792
2021-06-29,NO,Norway,EURO,106,130972,0,792
2021-06-30,NO,Norway,EURO,226,131198,0,792
2021-07-01,NO,Norway,EURO,213,131411,3,795
2021-07-02,NO,Norway,EURO,261,131672,0,795
2021-07-03,NO,Norway,EURO,197,131869,0,795
2021-07-04,NO,Norway,EURO,186,132055,0,795
2021-07-05,NO,Norway,EURO,99,132154,0,795
2021-07-06,NO,Norway,EURO,123,132277,0,795
2021-07-07,NO,Norway,EURO,207,132484,0,795
2021-07-08,NO,Norway,EURO,200,132684,3,798
2021-07-09,NO,Norway,EURO,204,132888,0,798
2021-07-10,NO,Norway,EURO,183,133071,0,798
2021-07-11,NO,Norway,EURO,175,133246,0,798
2021-07-12,NO,Norway,EURO,108,133354,0,798
2021-07-13,NO,Norway,EURO,101,133455,0,798
2021-07-14,NO,Norway,EURO,187,133642,0,798
2021-07-15,NO,Norway,EURO,146,133788,0,798
2021-07-16,NO,Norway,EURO,183,133971,2,800
2021-07-17,NO,Norway,EURO,187,134158,0,800
2021-07-18,NO,Norway,EURO,226,134384,0,800
2021-07-19,NO,Norway,EURO,111,134495,0,800
2021-07-20,NO,Norway,EURO,144,134639,0,800
2021-07-21,NO,Norway,EURO,229,134868,0,800
2021-07-22,NO,Norway,EURO,173,135041,3,803
2021-07-23,NO,Norway,EURO,261,135302,0,803
2021-07-24,NO,Norway,EURO,215,135517,0,803
2021-07-25,NO,Norway,EURO,251,135768,0,803
2021-07-26,NO,Norway,EURO,175,135943,0,803
2021-07-27,NO,Norway,EURO,199,136142,0,803
2021-07-28,NO,Norway,EURO,315,136457,0,803
2021-07-29,NO,Norway,EURO,349,136806,0,803
2021-07-30,NO,Norway,EURO,422,137228,0,803
2021-07-31,NO,Norway,EURO,346,137574,10,813
2021-08-01,NO,Norway,EURO,354,137928,0,813
2021-08-02,NO,Norway,EURO,250,138178,0,813
2021-08-03,NO,Norway,EURO,242,138420,0,813
2021-08-04,NO,Norway,EURO,455,138875,0,813
2021-08-05,NO,Norway,EURO,446,139321,10,823
2021-08-06,NO,Norway,EURO,502,139823,0,823
2021-08-07,NO,Norway,EURO,463,140286,0,823
2021-08-08,NO,Norway,EURO,478,140764,0,823
2021-08-09,NO,Norway,EURO,322,141086,0,823
2021-08-10,NO,Norway,EURO,331,141417,0,823
2021-08-11,NO,Norway,EURO,669,142086,0,823
2021-08-12,NO,Norway,EURO,576,142662,1,824
2021-08-13,NO,Norway,EURO,609,143271,2,826
2021-08-14,NO,Norway,EURO,539,143810,0,826
2021-08-15,NO,Norway,EURO,546,144356,2,828
2021-08-16,NO,Norway,EURO,434,144790,0,828
2021-08-17,NO,Norway,EURO,376,145166,0,828
2021-08-18,NO,Norway,EURO,625,145791,1,829
2021-08-19,NO,Norway,EURO,637,146428,1,830
2021-08-20,NO,Norway,EURO,689,147117,1,831
2021-08-21,NO,Norway,EURO,669,147786,0,831
2021-08-22,NO,Norway,EURO,741,148527,1,832
2021-08-23,NO,Norway,EURO,592,149119,0,832
2021-08-24,NO,Norway,EURO,554,149673,0,832
2021-08-25,NO,Norway,EURO,1179,150852,0,832
